algorithm,numbins,numitems,bitsperitem,instance_id,diff,runtime
recursive-number-partitioning,4,14,12,4,104.0,0.25484850000066217
recursive-number-partitioning,4,14,12,5,82.0,0.3760197999999946
recursive-number-partitioning,4,14,12,6,59.0,0.32754059999933816
recursive-number-partitioning,4,14,12,7,307.0,0.542032700001073
recursive-number-partitioning,4,14,12,8,62.0,0.30039190000024973
recursive-number-partitioning,4,14,12,9,175.0,0.298672599999918
recursive-number-partitioning,4,14,16,0,6888.0,1.0425316000000748
recursive-number-partitioning,4,14,16,1,4989.0,0.6789786999997887
recursive-number-partitioning,4,14,16,2,1655.0,0.24699229999896488
recursive-number-partitioning,4,14,16,3,1801.0,0.8814588999994157
recursive-number-partitioning,4,14,16,4,2792.0,0.7751889000010124
recursive-number-partitioning,4,14,16,5,3298.0,0.629548299999442
recursive-number-partitioning,4,14,16,6,1459.0,0.4735942999996041
recursive-number-partitioning,4,14,16,7,2100.0,0.33656580000024405
recursive-number-partitioning,4,14,16,8,8293.0,1.0120013000014296
recursive-number-partitioning,4,14,16,9,6740.0,0.7810191999997187
recursive-number-partitioning,4,16,8,0,5.0,0.003957999999329331
recursive-number-partitioning,4,16,8,1,8.0,1.9234015000001818
recursive-number-partitioning,4,16,8,2,2.0,0.004666899998483132
recursive-number-partitioning,4,16,8,3,5.0,1.021928599999228
recursive-number-partitioning,4,16,8,4,1.0,0.5189950000003591
recursive-number-partitioning,4,16,8,5,3.0,0.002987300000313553
recursive-number-partitioning,4,16,8,6,7.0,0.0035867999995389255
recursive-number-partitioning,4,16,8,7,1.0,1.0699894999997923
recursive-number-partitioning,4,16,8,8,4.0,0.001385600000503473
recursive-number-partitioning,4,16,8,9,7.0,0.0032570999992458383
recursive-number-partitioning,4,16,10,0,28.0,0.27343690000088827
recursive-number-partitioning,4,16,10,1,14.0,0.04851609999968787
recursive-number-partitioning,4,16,10,2,78.0,2.3956254000004265
recursive-number-partitioning,4,16,10,3,10.0,0.6667253999985405
recursive-number-partitioning,4,16,10,4,32.0,1.5657173999989027
recursive-number-partitioning,4,16,10,5,10.0,0.7779841000010492
recursive-number-partitioning,4,16,10,6,39.0,2.400000400000863
recursive-number-partitioning,4,16,10,7,19.0,1.7543051000011474
recursive-number-partitioning,4,16,10,8,84.0,2.6861349000009795
recursive-number-partitioning,4,16,10,9,18.0,2.563331499999549
recursive-number-partitioning,4,16,12,0,96.0,0.37801349999972444
recursive-number-partitioning,4,16,12,1,136.0,1.4328912000000855
recursive-number-partitioning,4,16,12,2,52.0,0.49072330000126385
recursive-number-partitioning,4,16,12,3,98.0,1.2182094999989204
recursive-number-partitioning,4,16,12,4,62.0,0.06252390000008745
recursive-number-partitioning,4,16,12,5,110.0,0.662848900001336
recursive-number-partitioning,4,16,12,6,69.0,1.0796100000006845
recursive-number-partitioning,4,16,12,7,86.0,2.014227800000299
recursive-number-partitioning,4,16,12,8,109.0,1.2932101999995211
recursive-number-partitioning,4,16,12,9,59.0,0.5720837000008032
recursive-number-partitioning,4,16,16,0,1872.0,1.2948304000001372
recursive-number-partitioning,4,16,16,1,6701.0,2.489096700001028
recursive-number-partitioning,4,16,16,2,2496.0,2.4727337999993324
recursive-number-partitioning,4,16,16,3,1588.0,1.6019317000009323
recursive-number-partitioning,4,16,16,4,2226.0,0.40845289999924717
recursive-number-partitioning,4,16,16,5,170.0,0.4272608000010223
recursive-number-partitioning,4,16,16,6,5154.0,3.3147456999995484
recursive-number-partitioning,4,16,16,7,1974.0,1.6126659000001382
recursive-number-partitioning,4,16,16,8,737.0,1.2966233000006469
recursive-number-partitioning,4,16,16,9,192.0,1.0441779000011593
recursive-number-partitioning,4,18,8,0,5.0,7.191624900000534
recursive-number-partitioning,4,18,8,1,6.0,0.005955700000413344
recursive-number-partitioning,4,18,8,2,2.0,0.005195399999138317
recursive-number-partitioning,4,18,8,3,1.0,5.040004400001635
recursive-number-partitioning,4,18,8,4,1.0,2.2056608999992022
recursive-number-partitioning,4,18,8,5,4.0,5.058585400000084
recursive-number-partitioning,4,18,8,6,5.0,10.845950799999628
recursive-number-partitioning,4,18,8,7,1.0,0.00745920000008482
recursive-number-partitioning,4,18,8,8,3.0,0.013085999999020714
recursive-number-partitioning,4,18,8,9,3.0,0.007917000000816188
recursive-number-partitioning,4,18,10,0,27.0,9.78100909999921
recursive-number-partitioning,4,18,10,1,11.0,0.0064390999996248866
recursive-number-partitioning,4,18,10,2,14.0,6.793051099999502
recursive-number-partitioning,4,18,10,3,25.0,16.96338530000139
recursive-number-partitioning,4,18,10,4,0.0,0.434205399998973
recursive-number-partitioning,4,18,10,5,7.0,0.007040899999992689
recursive-number-partitioning,4,18,10,6,6.0,0.05270430000018678
recursive-number-partitioning,4,18,10,7,68.0,17.83125730000029
recursive-number-partitioning,4,18,10,8,12.0,5.620951299999433
recursive-number-partitioning,4,18,10,9,32.0,0.7344607999984873
recursive-number-partitioning,4,18,12,0,14.0,2.8174042999999074
recursive-number-partitioning,4,18,12,1,13.0,0.1207977000012761
recursive-number-partitioning,4,18,12,2,19.0,1.366963799999212
recursive-number-partitioning,4,18,12,3,7.0,4.693216099998608
recursive-number-partitioning,4,18,12,4,18.0,0.6875847999999678
recursive-number-partitioning,4,18,12,5,59.0,8.1788190999996
recursive-number-partitioning,4,18,12,6,63.0,6.789314299998296
recursive-number-partitioning,4,18,12,7,27.0,4.875653499999316
recursive-number-partitioning,4,18,12,8,177.0,1.9904225999998744
recursive-number-partitioning,4,18,12,9,28.0,0.04270319999886851
recursive-number-partitioning,4,18,16,0,1270.0,14.38839100000041
recursive-number-partitioning,4,18,16,1,351.0,11.760891400001128
recursive-number-partitioning,4,18,16,2,277.0,0.25527019999935874
recursive-number-partitioning,4,18,16,3,633.0,2.275202700000591
recursive-number-partitioning,4,18,16,4,700.0,5.217211300001509
recursive-number-partitioning,4,18,16,5,3777.0,21.184770200001367
recursive-number-partitioning,4,18,16,6,543.0,3.747010799999771
recursive-number-partitioning,4,18,16,7,952.0,0.9055945000000065
recursive-number-partitioning,4,18,16,8,1437.0,8.194556700000248
recursive-number-partitioning,4,18,16,9,902.0,13.168071899999632
recursive-number-partitioning,4,20,8,0,3.0,0.008954700000685989
recursive-number-partitioning,4,20,8,1,2.0,0.010376000000178465
recursive-number-partitioning,4,20,10,0,9.0,0.00920149999910791
recursive-number-partitioning,4,20,10,1,4.0,17.35434090000126
recursive-number-partitioning,5,10,8,0,31.0,0.025601600000300095
recursive-number-partitioning,5,10,8,1,91.0,0.09399029999985942
recursive-number-partitioning,5,10,8,2,76.0,0.2235034999994241
recursive-number-partitioning,5,10,8,3,41.0,0.06324810000114667
recursive-number-partitioning,5,10,8,4,32.0,0.0879865000006248
recursive-number-partitioning,5,10,8,5,30.0,0.05778180000015709
recursive-number-partitioning,5,10,8,6,12.0,0.03156649999982619
recursive-number-partitioning,5,10,8,7,19.0,0.07425969999894733
recursive-number-partitioning,5,10,8,8,16.0,0.02472459999989951
recursive-number-partitioning,5,10,8,9,75.0,0.1313878000000841
recursive-number-partitioning,5,10,10,0,110.0,0.03326500000002852
recursive-number-partitioning,5,10,10,1,624.0,0.35023009999895294
recursive-number-partitioning,5,10,10,2,89.0,0.03775350000069011
recursive-number-partitioning,5,10,10,3,58.0,0.006195400001161033
recursive-number-partitioning,5,10,10,4,110.0,0.03129290000106266
recursive-number-partitioning,5,10,10,5,74.0,0.030043200000363868
recursive-number-partitioning,5,10,10,6,278.0,0.12881969999943976
recursive-number-partitioning,5,10,10,7,232.0,0.14501239999844984
recursive-number-partitioning,5,10,10,8,175.0,0.05423440000049595
recursive-number-partitioning,5,10,10,9,92.0,0.037933900001007714
recursive-number-partitioning,5,10,12,0,1429.0,0.10930650000045716
recursive-number-partitioning,5,10,12,1,267.0,0.023122399999920162
recursive-number-partitioning,5,10,12,2,317.0,0.03108760000031907
recursive-number-partitioning,5,10,12,3,552.0,0.0847235000001092
recursive-number-partitioning,5,10,12,4,1049.0,0.10989130000052683
recursive-number-partitioning,5,10,12,5,529.0,0.061381299999993644
recursive-number-partitioning,5,10,12,6,567.0,0.02989770000021963
recursive-number-partitioning,5,10,12,7,232.0,0.045409999998810235
recursive-number-partitioning,5,10,12,8,533.0,0.05621649999920919
recursive-number-partitioning,5,10,12,9,802.0,0.10930630000075325
recursive-number-partitioning,5,10,16,0,17443.0,0.2096521000003122
recursive-number-partitioning,5,10,16,1,4372.0,0.024564100000134204
recursive-number-partitioning,5,10,16,2,10567.0,0.06480100000044331
recursive-number-partitioning,5,10,16,3,4992.0,0.023054000001138775
recursive-number-partitioning,5,10,16,4,16567.0,0.11675060000015947
recursive-number-partitioning,5,10,16,5,7068.0,0.04371540000101959
recursive-number-partitioning,5,10,16,6,24926.0,0.34257049999905576
recursive-number-partitioning,5,10,16,7,30100.0,0.1414402999998856
recursive-number-partitioning,5,10,16,8,15328.0,0.022248200000831275
recursive-number-partitioning,5,10,16,9,14848.0,0.09175379999942379
recursive-number-partitioning,5,12,8,0,40.0,0.29020540000055917
recursive-number-partitioning,5,12,8,1,34.0,0.4195620999998937
recursive-number-partitioning,5,12,8,2,13.0,0.22349919999942358
recursive-number-partitioning,5,12,8,3,8.0,0.08195210000121733
recursive-number-partitioning,5,12,8,4,7.0,0.0702499999988504
recursive-number-partitioning,5,12,8,5,14.0,0.32482030000028317
recursive-number-partitioning,5,12,8,6,47.0,0.80288660000042
recursive-number-partitioning,5,12,8,7,37.0,0.500876199999766
recursive-number-partitioning,5,12,8,8,9.0,0.07182099999954517
recursive-number-partitioning,5,12,8,9,37.0,0.16067420000035781
recursive-number-partitioning,5,12,10,0,120.0,0.3979674000001978
recursive-number-partitioning,5,12,10,1,56.0,0.1560828000001493
recursive-number-partitioning,5,12,10,2,73.0,0.24742719999994733
recursive-number-partitioning,5,12,10,3,180.0,0.2101617999996961
recursive-number-partitioning,5,12,10,4,97.0,0.21678199999951175
recursive-number-partitioning,5,12,10,5,188.0,0.21172610000030545
recursive-number-partitioning,5,12,10,6,118.0,0.3514847999995254
recursive-number-partitioning,5,12,10,7,259.0,0.5919082999989769
recursive-number-partitioning,5,12,10,8,137.0,0.2429745000008552
recursive-number-partitioning,5,12,10,9,101.0,0.12083720000009635
recursive-number-partitioning,5,12,12,0,233.0,0.10550599999987753
recursive-number-partitioning,5,12,12,1,599.0,0.5919947000002139
recursive-number-partitioning,5,12,12,2,492.0,0.2584198999993532
recursive-number-partitioning,5,12,12,3,429.0,0.2744117999991431
recursive-number-partitioning,5,12,12,4,113.0,0.19748340000114695
recursive-number-partitioning,5,12,12,5,196.0,0.22874729999966803
recursive-number-partitioning,5,12,12,6,203.0,0.2838128000003053
recursive-number-partitioning,5,12,12,7,891.0,0.549715200000719
recursive-number-partitioning,5,12,12,8,305.0,0.07153130000006058
recursive-number-partitioning,5,12,12,9,485.0,0.31580120000035095
recursive-number-partitioning,5,12,16,0,12249.0,0.26340199999867764
recursive-number-partitioning,5,12,16,1,4711.0,0.23820150000028661
recursive-number-partitioning,5,12,16,2,4277.0,0.1646552000001975
recursive-number-partitioning,5,12,16,3,3432.0,0.07726940000065952
recursive-number-partitioning,5,12,16,4,15304.0,0.6438791000000492
recursive-number-partitioning,5,12,16,5,2194.0,0.06458229999952891
recursive-number-partitioning,5,12,16,6,5832.0,0.15103439999984403
recursive-number-partitioning,5,12,16,7,4409.0,0.12305379999997967
recursive-number-partitioning,5,12,16,8,6101.0,0.639971800001149
recursive-number-partitioning,5,12,16,9,11538.0,0.2678352000002633
recursive-number-partitioning,5,14,8,0,5.0,0.5483867000002647
recursive-number-partitioning,5,14,8,1,5.0,0.9112108999997872
recursive-number-partitioning,5,14,8,2,12.0,1.1354821999993874
recursive-number-partitioning,5,14,8,3,12.0,1.1426353999995627
recursive-number-partitioning,5,14,8,4,11.0,0.8380532000010135
recursive-number-partitioning,5,14,8,5,9.0,0.7457761000005121
recursive-number-partitioning,5,14,8,6,28.0,1.5189833999993425
recursive-number-partitioning,5,14,8,7,1.0,0.5864786999991338
recursive-number-partitioning,5,14,8,8,21.0,0.7487307999999757
recursive-number-partitioning,5,14,8,9,10.0,0.43575809999856574
recursive-number-partitioning,5,14,10,0,35.0,0.9380372000014177
recursive-number-partitioning,5,14,10,1,14.0,1.4328260000002047
recursive-number-partitioning,5,14,10,2,32.0,0.48552870000094117
recursive-number-partitioning,5,14,10,3,78.0,1.5291738000014448
recursive-number-partitioning,5,14,10,4,53.0,1.899605500000689
recursive-number-partitioning,5,14,10,5,40.0,1.070385200000601
recursive-number-partitioning,5,14,10,6,52.0,1.5255010000000766
recursive-number-partitioning,5,14,10,7,58.0,1.6569643000002543
recursive-number-partitioning,5,14,10,8,22.0,1.0532382000001235
recursive-number-partitioning,5,14,10,9,32.0,1.5711059000004752
recursive-number-partitioning,5,14,12,0,84.0,1.9165644999993674
recursive-number-partitioning,5,14,12,1,180.0,1.725828000000547
recursive-number-partitioning,5,14,12,2,296.0,1.3109211000009964
recursive-number-partitioning,5,14,12,3,178.0,2.1437630000000354
recursive-number-partitioning,5,14,12,4,315.0,1.6913242999999056
recursive-number-partitioning,5,14,12,5,1479.0,13.153498300000138
recursive-number-partitioning,5,14,12,6,228.0,1.3859833000005892
recursive-number-partitioning,5,14,12,7,375.0,1.7456201000004512
recursive-number-partitioning,5,14,12,8,139.0,0.7568199999986973
recursive-number-partitioning,5,14,12,9,153.0,1.3764011999992363
recursive-number-partitioning,5,14,16,0,1184.0,1.4553532999998424
recursive-number-partitioning,5,14,16,1,2737.0,2.1318740000006073
recursive-number-partitioning,5,14,16,2,3656.0,0.9973831999996037
recursive-number-partitioning,5,14,16,3,4271.0,2.1747104999994917
recursive-number-partitioning,5,14,16,4,1274.0,1.1040759000006801
recursive-number-partitioning,5,14,16,5,4732.0,1.0335582999996404
recursive-number-partitioning,5,14,16,6,3514.0,2.059642199999871
recursive-number-partitioning,5,14,16,7,1390.0,0.2846845999993093
recursive-number-partitioning,5,14,16,8,9387.0,4.112669899999673
recursive-number-partitioning,5,14,16,9,2959.0,1.4029362000001129
recursive-number-partitioning,5,16,8,0,12.0,4.795578699999169
recursive-number-partitioning,5,16,8,1,6.0,4.538506300001245
recursive-number-partitioning,5,16,8,2,6.0,3.3016289999995934
recursive-number-partitioning,5,16,8,3,8.0,7.976854300000923
recursive-number-partitioning,5,16,8,4,3.0,5.199452900000324
recursive-number-partitioning,5,16,8,5,6.0,1.5599903000002087
recursive-number-partitioning,5,16,8,6,5.0,6.3518371999998635
recursive-number-partitioning,5,16,8,7,5.0,5.973557399998754
recursive-number-partitioning,5,16,8,8,2.0,10.215678799999296
recursive-number-partitioning,5,16,8,9,4.0,0.8296616999996331
recursive-number-partitioning,5,16,10,0,26.0,5.361155500000677
recursive-number-partitioning,5,16,10,1,11.0,5.258467499999824
recursive-number-partitioning,5,16,10,2,14.0,4.822873299999628
recursive-number-partitioning,5,16,10,3,33.0,6.105677300000025
recursive-number-partitioning,5,16,10,4,23.0,7.8565521000000444
recursive-number-partitioning,5,16,10,5,9.0,4.365504499999588
recursive-number-partitioning,5,16,10,6,12.0,7.361661000000822
recursive-number-partitioning,5,16,10,7,14.0,4.3189280000005965
recursive-number-partitioning,5,16,10,8,108.0,19.549320800000714
recursive-number-partitioning,5,16,10,9,23.0,4.551363900000069
recursive-number-partitioning,5,16,12,0,73.0,8.825065099999847
recursive-number-partitioning,5,16,12,1,88.0,3.3498808999993344
recursive-number-partitioning,5,16,12,2,56.0,10.138218000000052
recursive-number-partitioning,5,16,12,3,84.0,6.936058700001013
recursive-number-partitioning,5,16,12,4,82.0,11.132332199998928
recursive-number-partitioning,5,16,12,5,99.0,2.9638327000011486
recursive-number-partitioning,5,16,12,6,70.0,3.7151228000002448
recursive-number-partitioning,5,16,12,7,120.0,8.03328799999872
recursive-number-partitioning,5,16,12,8,46.0,3.5582113999989815
recursive-number-partitioning,5,16,12,9,71.0,9.535954500001026
recursive-number-partitioning,5,16,16,0,1404.0,10.724081899999874
recursive-number-partitioning,5,16,16,1,469.0,14.927608699999837
recursive-number-partitioning,5,16,16,2,1592.0,10.369899900000746
recursive-number-partitioning,5,16,16,3,1115.0,5.907073399999717
recursive-number-partitioning,5,16,16,4,335.0,1.7346379999999044
recursive-number-partitioning,5,16,16,5,528.0,2.396940699998595
recursive-number-partitioning,5,16,16,6,1859.0,2.2668658000002324
recursive-number-partitioning,5,16,16,7,3201.0,5.079762199999095
recursive-number-partitioning,5,16,16,8,1810.0,8.578810099999828
recursive-number-partitioning,5,16,16,9,276.0,4.178442700000232
